time,.data
1969/12/31/19:32:20.698000,VERTEX_SE2 1940.691 0.18489503188806597 -0.5254114974763823 1.514146900658745
1969/12/31/19:32:20.703000,VERTEX_SE2 1940.701 0.1851215428496738 -0.5214183883957558 1.514162211452821
1969/12/31/19:32:20.713000,VERTEX_SE2 1940.709 0.18530260460458256 -0.5182252740449016 1.5141712511169618
1969/12/31/19:32:20.725000,VERTEX_SE2 1940.72 0.1855511881280032 -0.5138406762764988 1.5141802634690316
1969/12/31/19:32:20.733000,VERTEX_SE2 1940.732 0.1858225607605874 -0.5090537990834898 1.5141945381910367
1969/12/31/19:32:20.741000,VERTEX_SE2 1940.74 0.18600328913081035 -0.5058644098381477 1.514197726201499
1969/12/31/19:32:20.753000,VERTEX_SE2 1940.749 0.18620699485849976 -0.5022701730215606 1.5142142146282522
1969/12/31/19:32:20.763000,VERTEX_SE2 1940.76 0.18645615021377948 -0.49787266031634586 1.514229837374684
1969/12/31/19:32:20.772000,VERTEX_SE2 1940.77 0.18668228241311638 -0.49388026171737504 1.5142435803237115
1969/12/31/19:32:20.786000,VERTEX_SE2 1940.779 0.18688559820655168 -0.4902892625164579 1.5142486185040345
1969/12/31/19:32:20.793000,VERTEX_SE2 1940.792 0.18717955436371256 -0.4850978506352103 1.5142640578809683
1969/12/31/19:32:20.799000,VERTEX_SE2 1940.799 0.18733787685068476 -0.4823006659444694 1.5142721177569036
1969/12/31/19:32:20.811000,VERTEX_SE2 1940.81 0.18758581832544097 -0.47792040609604974 1.5142918549726343
1969/12/31/19:32:20.823000,VERTEX_SE2 1940.82 0.18781162216668731 -0.4739285544679825 1.5142933573628823
1969/12/31/19:32:20.834000,VERTEX_SE2 1940.831 0.18806011686997018 -0.4695362497431899 1.5143051575459088
1969/12/31/19:32:20.844000,VERTEX_SE2 1940.841 0.18828576800276697 -0.46554733258484465 1.5143232819453525
1969/12/31/19:32:20.857000,VERTEX_SE2 1940.853 0.1885569486710057 -0.460751993428059 1.5143409531820855
1969/12/31/19:32:20.863000,VERTEX_SE2 1940.863 0.18878289500458303 -0.45675529275776583 1.514358681822125
1969/12/31/19:32:20.874000,VERTEX_SE2 1940.872 0.1889862754550161 -0.4531559563616032 1.5143660005432475
1969/12/31/19:32:20.880000,VERTEX_SE2 1940.881 0.18918921578016717 -0.44956433991370415 1.5143795528821036
1969/12/31/19:32:20.894000,VERTEX_SE2 1940.893 0.18946017265305276 -0.4447682343860941 1.5143979742664528
1969/12/31/19:32:20.904000,VERTEX_SE2 1940.9 0.18961792077309417 -0.4419743178058055 1.514401023936153
1969/12/31/19:32:20.918000,VERTEX_SE2 1940.915 0.18995626867674678 -0.43598250242350955 1.5144141618420464
1969/12/31/19:32:20.922000,VERTEX_SE2 1940.92 0.19006926096618193 -0.4339809315734345 1.514423950354029
1969/12/31/19:32:20.945000,VERTEX_SE2 1940.938 0.19047524511593797 -0.426790163845241 1.5144507808917573
1969/12/31/19:32:20.948000,VERTEX_SE2 1940.945 0.19063326137639947 -0.42398932707346726 1.5144630097790337
1969/12/31/19:32:20.955000,VERTEX_SE2 1940.952 0.1907909715212901 -0.4211928428102794 1.5144658812456575
1969/12/31/19:32:20.963000,VERTEX_SE2 1940.961 0.19099341645064874 -0.4176035109901044 1.5144775845607905
1969/12/31/19:32:20.972000,VERTEX_SE2 1940.969 0.19117347142139293 -0.4144101596952449 1.5144835330592046
1969/12/31/19:32:20.984000,VERTEX_SE2 1940.98 0.19142112008368997 -0.4100181808105948 1.5144976722348085
1969/12/31/19:32:20.996000,VERTEX_SE2 1940.993 0.19171407239589894 -0.40482057536003596 1.5145023846495915
1969/12/31/19:32:21.005000,VERTEX_SE2 1941.002 0.19191614314468283 -0.4012359436779574 1.5145202567609597
1969/12/31/19:32:21.011000,VERTEX_SE2 1941.01 0.19209620241862194 -0.39804069675293485 1.5145368750080632
1969/12/31/19:32:21.030000,VERTEX_SE2 1941.025 0.1924339905848652 -0.39204504035454185 1.514556742124132
1969/12/31/19:32:21.036000,VERTEX_SE2 1941.031 0.1925690231199597 -0.38964715068718914 1.5145708171666512
1969/12/31/19:32:21.049000,VERTEX_SE2 1941.045 0.19288401693619586 -0.38405354629716104 1.5145991037124646
1969/12/31/19:32:21.054000,VERTEX_SE2 1941.051 0.19301890472505387 -0.38165612453373726 1.5146063111305912
1969/12/31/19:32:21.065000,VERTEX_SE2 1941.063 0.1932886497581186 -0.37686182280636443 1.514620713280445
1969/12/31/19:32:21.076000,VERTEX_SE2 1941.072 0.19349072938394288 -0.37326829727158867 1.5146203000637306
1969/12/31/19:32:21.084000,VERTEX_SE2 1941.079 0.1936477822394576 -0.37047608817098765 1.514631879863573
1969/12/31/19:32:21.090000,VERTEX_SE2 1941.089 0.19387258844067448 -0.36647816964993396 1.5146390907528198
1969/12/31/19:32:21.104000,VERTEX_SE2 1941.102 0.19416460521949983 -0.3612861000828774 1.5146655113442384
1969/12/31/19:32:21.110000,VERTEX_SE2 1941.11 0.19434425074933048 -0.35808939823612607 1.5146727975853345
1969/12/31/19:32:21.127000,VERTEX_SE2 1941.127 0.1947263168991237 -0.3512910653416612 1.5146901888452269
1969/12/31/19:32:21.137000,VERTEX_SE2 1941.136 0.19492787127017647 -0.3477031153714266 1.5147004293759307
1969/12/31/19:32:21.140000,VERTEX_SE2 1941.14 0.19501748369430102 -0.3461074377691625 1.5147050830416953
1969/12/31/19:32:21.154000,VERTEX_SE2 1941.154 0.1953316147043984 -0.3405149614923749 1.5147251658001981
1969/12/31/19:32:21.160000,VERTEX_SE2 1941.16 0.19546622151321857 -0.33811729992708495 1.5147360056188914
1969/12/31/19:32:21.176000,VERTEX_SE2 1941.175 0.19580238596371535 -0.3321301229207071 1.514764198368374
1969/12/31/19:32:21.187000,VERTEX_SE2 1941.185 0.19602650359648544 -0.32813545693169677 1.51477753807643
1969/12/31/19:32:21.196000,VERTEX_SE2 1941.194 0.19622799092201043 -0.3245434743032687 1.5147936521245355
1969/12/31/19:32:21.206000,VERTEX_SE2 1941.2 0.19636229657707913 -0.32214810162666013 1.5148011264912187
1969/12/31/19:32:21.213000,VERTEX_SE2 1941.211 0.19660851841433255 -0.3177565394987502 1.5148143157336578
1969/12/31/19:32:21.234000,VERTEX_SE2 1941.225 0.1969216995444614 -0.312170215715868 1.5148357971830513
1969/12/31/19:32:21.239000,VERTEX_SE2 1941.237 0.19719032233578773 -0.3073770237169331 1.5148592742080207
1969/12/31/19:32:21.246000,VERTEX_SE2 1941.24 0.19725733440495472 -0.30618042847962634 1.5148660720920533
1969/12/31/19:32:21.252000,VERTEX_SE2 1941.248 0.19743615278471735 -0.30298687399052066 1.514870935934634
1969/12/31/19:32:21.262000,VERTEX_SE2 1941.26 0.197704161575726 -0.2982007154035942 1.514883765068751
1969/12/31/19:32:21.272000,VERTEX_SE2 1941.269 0.19790515303442413 -0.29461045854063245 1.5148953025752352
1969/12/31/19:32:21.279000,VERTEX_SE2 1941.279 0.1981282856525056 -0.2906235662083467 1.5149025063539854
1969/12/31/19:32:21.291000,VERTEX_SE2 1941.288 0.1983290172206232 -0.2870364180196388 1.5149089246382665
1969/12/31/19:32:21.299000,VERTEX_SE2 1941.299 0.19857477922330352 -0.28264443634867586 1.51492020178167
1969/12/31/19:32:21.311000,VERTEX_SE2 1941.309 0.19879898528177356 -0.2786368892203453 1.5149317735778518
1969/12/31/19:32:21.321000,VERTEX_SE2 1941.319 0.19902251430494425 -0.2746406184210666 1.5149433998697894
1969/12/31/19:32:21.333000,VERTEX_SE2 1941.331 0.19929101467020735 -0.2698395839673615 1.5149578002182285
1969/12/31/19:32:21.337000,VERTEX_SE2 1941.338 0.19944734527633454 -0.267043282074181 1.51496733520826
1969/12/31/19:32:21.351000,VERTEX_SE2 1941.35 0.199715378178392 -0.26224919081849296 1.5149892101161946
1969/12/31/19:32:21.366000,VERTEX_SE2 1941.365 0.20004958921930538 -0.25626847450702106 1.5150054747306732
1969/12/31/19:32:21.383000,VERTEX_SE2 1941.378 0.20033912594415015 -0.2510854912873993 1.5150195698382807
1969/12/31/19:32:21.388000,VERTEX_SE2 1941.386 0.20051743330651114 -0.24789249735408786 1.51502818643874
1969/12/31/19:32:21.393000,VERTEX_SE2 1941.388 0.20056186815953034 -0.24709659408419454 1.5150316129099968
1969/12/31/19:32:21.406000,VERTEX_SE2 1941.403 0.20089730083049445 -0.24108917385341525 1.515045372249407
1969/12/31/19:32:21.413000,VERTEX_SE2 1941.41 0.2010533355594803 -0.23829395358263156 1.515058523321171
1969/12/31/19:32:21.426000,VERTEX_SE2 1941.421 0.2012986331123839 -0.23389866324790248 1.5150720663825572
1969/12/31/19:32:21.434000,VERTEX_SE2 1941.421 0.2012986331123839 -0.23389866324790248 1.5150720663825572
1969/12/31/19:32:21.446000,VERTEX_SE2 1941.442 0.2017667505957631 -0.22550670626266509 1.5150717399471394
1969/12/31/19:32:21.457000,VERTEX_SE2 1941.455 0.20205612079749177 -0.22032134048281407 1.5150944980068515
1969/12/31/19:32:21.464000,VERTEX_SE2 1941.462 0.20221202007971004 -0.21752628901028923 1.515111826487891
1969/12/31/19:32:21.477000,VERTEX_SE2 1941.471 0.20241266886813747 -0.21392658557206756 1.5151100716927373
1969/12/31/19:32:21.484000,VERTEX_SE2 1941.479 0.20259081406805451 -0.21073126742662293 1.5151181043789077
1969/12/31/19:32:21.492000,VERTEX_SE2 1941.49 0.2028355444468873 -0.20634074217890042 1.515122830241789
1969/12/31/19:32:21.505000,VERTEX_SE2 1941.496 0.2029691269681119 -0.2039442974718069 1.5151336663334485
1969/12/31/19:32:21.514000,VERTEX_SE2 1941.51 0.2032802107068851 -0.19836169836208736 1.5151372546268094
1969/12/31/19:32:21.528000,VERTEX_SE2 1941.522 0.20354777778007158 -0.19356060799347996 1.5151510727312187
1969/12/31/19:32:21.532000,VERTEX_SE2 1941.53 0.20372565153976044 -0.19036772514455746 1.5151577473556883
1969/12/31/19:32:21.545000,VERTEX_SE2 1941.544 0.2040367987248132 -0.18478349490068394 1.5151805168394872
1969/12/31/19:32:21.553000,VERTEX_SE2 1941.552 0.20421489796855963 -0.1815848980807734 1.5151877006785577
1969/12/31/19:32:21.560000,VERTEX_SE2 1941.559 0.20437040708968165 -0.17879166010461825 1.5151950844352429
1969/12/31/19:32:21.572000,VERTEX_SE2 1941.569 0.2045927372855846 -0.17479785249339821 1.5152051724101538
1969/12/31/19:32:21.583000,VERTEX_SE2 1941.579 0.2048154708762105 -0.17079636010170973 1.5152192676670384
1969/12/31/19:32:21.597000,VERTEX_SE2 1941.595 0.20517091714379537 -0.16441005702270417 1.515242438259849
1969/12/31/19:32:21.606000,VERTEX_SE2 1941.602 0.2053267186144131 -0.1616091439657867 1.515256528152633
1969/12/31/19:32:21.614000,VERTEX_SE2 1941.61 0.20550381816849617 -0.15842430152485154 1.5152665271712649
1969/12/31/19:32:21.624000,VERTEX_SE2 1941.62 0.20572602155562658 -0.15442791011092036 1.5152805443104402
1969/12/31/19:32:21.637000,VERTEX_SE2 1941.635 0.20606005022048918 -0.1484205786057298 1.5153110651147268
1969/12/31/19:32:21.644000,VERTEX_SE2 1941.64 0.20617086284459188 -0.14642582230673995 1.5153207251725311
1969/12/31/19:32:21.663000,VERTEX_SE2 1941.661 0.20663738841175128 -0.1380254436256076 1.515324386968495
1969/12/31/19:32:21.667000,VERTEX_SE2 1941.662 0.20665957361793566 -0.137625928107147 1.5153257485290483
1969/12/31/19:32:21.677000,VERTEX_SE2 1941.674 0.20692544381974667 -0.1328389409844757 1.515338362944012
1969/12/31/19:32:21.684000,VERTEX_SE2 1941.683 0.2071253460891289 -0.12923900758299975 1.515352864548743
1969/12/31/19:32:21.696000,VERTEX_SE2 1941.691 0.20730294026563337 -0.1260400304225349 1.5153683989669517
1969/12/31/19:32:21.702000,VERTEX_SE2 1941.701 0.20752390102456375 -0.12205804560573609 1.5153737278147124
1969/12/31/19:32:21.715000,VERTEX_SE2 1941.712 0.20776753674281503 -0.11766793041407456 1.5153906897626812
1969/12/31/19:32:21.722000,VERTEX_SE2 1941.718 0.20790072739113413 -0.11526684012282794 1.515399166191724
1969/12/31/19:32:21.734000,VERTEX_SE2 1941.733 0.2082336670842123 -0.10926460822003145 1.5154145353830928
1969/12/31/19:32:21.741000,VERTEX_SE2 1941.74 0.2083884494414862 -0.10647306725578992 1.5154229503993937
1969/12/31/19:32:21.755000,VERTEX_SE2 1941.754 0.20869810436738104 -0.10088753306273915 1.515431613093294
1969/12/31/19:32:21.764000,VERTEX_SE2 1941.761 0.2088534295922676 -0.09808540802700272 1.5154414563368845
1969/12/31/19:32:21.774000,VERTEX_SE2 1941.769 0.20903071476611826 -0.09488667531845796 1.515453506873665
1969/12/31/19:32:21.787000,VERTEX_SE2 1941.78 0.20927427907842494 -0.09049105899000214 1.515464811725627
1969/12/31/19:32:21.794000,VERTEX_SE2 1941.792 0.20953979601929287 -0.08569957171684141 1.5154909856347096
1969/12/31/19:32:21.797000,VERTEX_SE2 1941.799 0.20969501349746814 -0.082896245864795 1.5154982121644769
1969/12/31/19:32:21.810000,VERTEX_SE2 1941.808 0.20989412312149322 -0.07929984571842386 1.5155072260894573
1969/12/31/19:32:21.827000,VERTEX_SE2 1941.818 0.21011494262476904 -0.0753105445615606 1.5155146251713938
1969/12/31/19:32:21.832000,VERTEX_SE2 1941.83 0.21038017697361297 -0.07051887703934238 1.5155297390008633
1969/12/31/19:32:21.847000,VERTEX_SE2 1941.842 0.21064576430808066 -0.06571954130174602 1.5155451194563205
1969/12/31/19:32:21.852000,VERTEX_SE2 1941.851 0.21084461579912397 -0.06212434320399256 1.515547914703883
1969/12/31/19:32:21.863000,VERTEX_SE2 1941.86 0.21104343173279724 -0.058529954373077356 1.5155560578866734
1969/12/31/19:32:21.875000,VERTEX_SE2 1941.872 0.2113083734989072 -0.05374032753665391 1.515575216166155
1969/12/31/19:32:21.882000,VERTEX_SE2 1941.879 0.21146310849330485 -0.05094173270026986 1.5155881127722173
1969/12/31/19:32:21.897000,VERTEX_SE2 1941.894 0.21179502111923462 -0.04493804888150718 1.515608505181895
1969/12/31/19:32:21.902000,VERTEX_SE2 1941.9 0.21192728686052983 -0.04254403369490032 1.5156130700414518
1969/12/31/19:32:21.908000,VERTEX_SE2 1941.908 0.21210412328232692 -0.03934346796900158 1.5156253070067311
1969/12/31/19:32:21.921000,VERTEX_SE2 1941.919 0.21234731198628248 -0.03494113391645835 1.5156390563221178
1969/12/31/19:32:21.937000,VERTEX_SE2 1941.932 0.21263441312948295 -0.02974342254981302 1.5156617818560028
1969/12/31/19:32:21.945000,VERTEX_SE2 1941.942 0.2128544252789234 -0.02575844440751692 1.515681620097494
1969/12/31/19:32:21.953000,VERTEX_SE2 1941.951 0.2130523343833748 -0.022171471794156232 1.5156854397392572
1969/12/31/19:32:21.963000,VERTEX_SE2 1941.96 0.21325056726446487 -0.018579108994715196 1.515700399060063
1969/12/31/19:32:21.973000,VERTEX_SE2 1941.969 0.21344933683986528 -0.01497575546719984 1.5157110074837765
1969/12/31/19:32:21.983000,VERTEX_SE2 1941.981 0.21371449485948438 -0.010169418334731959 1.5157382395553456
1969/12/31/19:32:21.997000,VERTEX_SE2 1941.994 0.21400069996734541 -0.004976770589618558 1.5157418136914573
1969/12/31/19:32:22.003000,VERTEX_SE2 1942.0 0.2141327745929067 -0.002580402619729945 1.5157460979428568
1969/12/31/19:32:22.013000,VERTEX_SE2 1942.01 0.21435286819058566 0.001413071524193895 1.5157534835612405
1969/12/31/19:32:22.023000,VERTEX_SE2 1942.02 0.21457315797565116 0.005410842237864734 1.5157581271896081
1969/12/31/19:32:22.031000,VERTEX_SE2 1942.029 0.21477133035959378 0.0090070850213727 1.5157696475670748
1969/12/31/19:32:22.056000,VERTEX_SE2 1942.054 0.21532293505379402 0.019014005001007896 1.5158095655938455
1969/12/31/19:32:22.067000,VERTEX_SE2 1942.056 0.21536693627752457 0.019813389135499324 1.515811218200013
1969/12/31/19:32:22.070000,VERTEX_SE2 1942.058 0.2154109111376676 0.02061231236230129 1.5158132837086948
1969/12/31/19:32:22.076000,VERTEX_SE2 1942.072 0.21571943994184664 0.026216100183409512 1.515831898896649
1969/12/31/19:32:22.081000,VERTEX_SE2 1942.08 0.21589523975300273 0.029410851625746158 1.5158397255326843
1969/12/31/19:32:22.093000,VERTEX_SE2 1942.089 0.21609292354314513 0.03300347602700967 1.5158525889515044
1969/12/31/19:32:22.103000,VERTEX_SE2 1942.101 0.21635656856221547 0.037795102633920635 1.515875455948577
1969/12/31/19:32:22.117000,VERTEX_SE2 1942.11 0.21655410776100045 0.041387421099369874 1.5158885930518995
1969/12/31/19:32:22.125000,VERTEX_SE2 1942.12 0.21677376734511145 0.04538292543224353 1.5159022569470733
1969/12/31/19:32:22.133000,VERTEX_SE2 1942.131 0.2170159575130313 0.04978943468249436 1.5159148547011587
1969/12/31/19:32:22.141000,VERTEX_SE2 1942.139 0.21719143522333798 0.052983255528716244 1.5159210751828223
1969/12/31/19:32:22.157000,VERTEX_SE2 1942.151 0.2174544873901497 0.057770684351470716 1.5159370662695375
1969/12/31/19:32:22.167000,VERTEX_SE2 1942.16 0.21765197561505517 0.06136642367019774 1.5159455228981877
1969/12/31/19:32:22.171000,VERTEX_SE2 1942.169 0.2178495831387045 0.06496422182130406 1.515964160294628
1969/12/31/19:32:22.189000,VERTEX_SE2 1942.179 0.2180687428997538 0.06895619878580424 1.5159769933103255
1969/12/31/19:32:22.194000,VERTEX_SE2 1942.19 0.21831020782115107 0.07335507600569612 1.5159950243331368
1969/12/31/19:32:22.206000,VERTEX_SE2 1942.201 0.21855079135437983 0.07773922900788179 1.5160144535455562
1969/12/31/19:32:22.217000,VERTEX_SE2 1942.212 0.2187917905965666 0.08213403502573191 1.5160149994225174
1969/12/31/19:32:22.228000,VERTEX_SE2 1942.222 0.21901106120644212 0.08613168445256575 1.5160286502909714
1969/12/31/19:32:22.242000,VERTEX_SE2 1942.233 0.21925258408855391 0.09053676813885816 1.5160343488733046
1969/12/31/19:32:22.243000,VERTEX_SE2 1942.241 0.21942776962919283 0.09373226547519578 1.516040167687147
1969/12/31/19:32:22.253000,VERTEX_SE2 1942.252 0.21966825654631325 0.09811982044468927 1.516040364549764
1969/12/31/19:32:22.262000,VERTEX_SE2 1942.257 0.21977759714790507 0.10011444412646862 1.5160472518988002
1969/12/31/19:32:22.274000,VERTEX_SE2 1942.269 0.22004025142355926 0.1049052265918984 1.5160682675880348
1969/12/31/19:32:22.293000,VERTEX_SE2 1942.289 0.22047937340976143 0.11291358922920935 1.5161182826137363
1969/12/31/19:32:22.301000,VERTEX_SE2 1942.289 0.22047937340976143 0.11291358922920935 1.5161182826137363
1969/12/31/19:32:22.307000,VERTEX_SE2 1942.301 0.22074215163315247 0.11771259527658477 1.5161424126531131
1969/12/31/19:32:22.313000,VERTEX_SE2 1942.309 0.22091696278719872 0.12090752717289059 1.5161491378039715
1969/12/31/19:32:22.323000,VERTEX_SE2 1942.32 0.2211572646618009 0.12529922196364243 1.5161647830135472
1969/12/31/19:32:22.336000,VERTEX_SE2 1942.333 0.22144062628840622 0.13047872206872552 1.5161870527703634
1969/12/31/19:32:22.350000,VERTEX_SE2 1942.343 0.22165898555212102 0.13447187410062356 1.5162068036405365
1969/12/31/19:32:22.354000,VERTEX_SE2 1942.35 0.2218117869876202 0.1372676887116658 1.5162165971467856
1969/12/31/19:32:22.362000,VERTEX_SE2 1942.36 0.22203006269549108 0.14126250942553983 1.516222264812934
1969/12/31/19:32:22.372000,VERTEX_SE2 1942.369 0.22222639230484847 0.1448554191037323 1.5162375378599375
1969/12/31/19:32:22.385000,VERTEX_SE2 1942.381 0.22248837768766525 0.14965015641008164 1.51626466439313
1969/12/31/19:32:22.393000,VERTEX_SE2 1942.392 0.22272868167749868 0.15405151389881705 1.516276547215515
1969/12/31/19:32:22.404000,VERTEX_SE2 1942.4 0.22290273180940362 0.15724041528050783 1.5162826338040531
1969/12/31/19:32:22.410000,VERTEX_SE2 1942.41 0.2231209512202312 0.16123862838986275 1.5162940767302016
1969/12/31/19:32:22.422000,VERTEX_SE2 1942.419 0.2233175754923096 0.16484237256746553 1.5162988890280071
1969/12/31/19:32:22.435000,VERTEX_SE2 1942.43 0.2235570344896689 0.16923137120759493 1.5163063265678167
1969/12/31/19:32:22.449000,VERTEX_SE2 1942.445 0.22388403334351104 0.17522556675534404 1.516314890503864
1969/12/31/19:32:22.451000,VERTEX_SE2 1942.45 0.2239928708763476 0.17722099127891267 1.51632300934106
1969/12/31/19:32:22.463000,VERTEX_SE2 1942.461 0.224232516258672 0.18161549616068126 1.5163286959437388
1969/12/31/19:32:22.473000,VERTEX_SE2 1942.47 0.22442869021512943 0.18521287507256598 1.5163395749816546
1969/12/31/19:32:22.504000,VERTEX_SE2 1942.482 0.22469026803308953 0.19001009599616211 1.5163558281820888
1969/12/31/19:32:22.504000,VERTEX_SE2 1942.504 0.22516961439180444 0.1988047824497396 1.5163655412364283
1969/12/31/19:32:22.507000,VERTEX_SE2 1942.506 0.22521314695032527 0.19960376380809974 1.5163660103945984
1969/12/31/19:32:22.513000,VERTEX_SE2 1942.512 0.22534351537246863 0.20199608946529277 1.516376276523376
1969/12/31/19:32:22.521000,VERTEX_SE2 1942.519 0.22549592387538522 0.20479336416937657 1.5163870473200958
1969/12/31/19:32:22.536000,VERTEX_SE2 1942.532 0.22577910889510677 0.20999202321149416 1.5163966899270802
1969/12/31/19:32:22.543000,VERTEX_SE2 1942.539 0.22593119993270938 0.2127845482994998 1.5164069215602651
1969/12/31/19:32:22.551000,VERTEX_SE2 1942.551 0.22619241211327665 0.21758123756298248 1.516420545799633
1969/12/31/19:32:22.568000,VERTEX_SE2 1942.563 0.22645308102617476 0.2223682781279259 1.5164440804929953
1969/12/31/19:32:22.572000,VERTEX_SE2 1942.569 0.22658325453337505 0.22476056831608626 1.5164519868746573
1969/12/31/19:32:22.581000,VERTEX_SE2 1942.58 0.22682175178008881 0.2291432225859275 1.5164724732599895
