time,.data
1969/12/31/19:32:05.663000,EDGE_SE2 1925.659 1925.659 -1.3166058937960415e-06 0 -0.0025222934792451398 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.665000,EDGE_SE2 1925.663 1925.663 9.240341535475099e-07 0 -0.000629086328796879 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.677000,EDGE_SE2 1925.673 1925.673 1.1351877193092369e-06 0 -0.001565436840263777 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.687000,EDGE_SE2 1925.682 1925.682 -6.540734243965773e-07 0 -0.0014128741584412173 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.697000,EDGE_SE2 1925.693 1925.693 -4.697994746158188e-06 0 -0.0017288484675309559 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.706000,EDGE_SE2 1925.703 1925.703 8.49188327873929e-07 0 -0.0015738196160870355 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.708000,EDGE_SE2 1925.708 1925.708 9.495826146487006e-07 0 -0.0007839830948382537 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.721000,EDGE_SE2 1925.719 1925.719 6.1693570373715e-07 0 -0.0017293524618375736 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.733000,EDGE_SE2 1925.733 1925.733 -2.8398994264986423e-06 0 -0.002201035349920796 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.747000,EDGE_SE2 1925.743 1925.743 1.0922155673651148e-06 0 -0.0015708013944275632 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.752000,EDGE_SE2 1925.75 1925.75 -1.8497506882763846e-06 0 -0.0010989779305061152 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.762000,EDGE_SE2 1925.761 1925.761 4.769921589953149e-06 0 -0.0017242903127474012 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.773000,EDGE_SE2 1925.769 1925.769 8.262925822892136e-07 0 -0.0012593498046881667 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.782000,EDGE_SE2 1925.781 1925.781 4.871747260564261e-06 0 -0.001880387148494736 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.791000,EDGE_SE2 1925.789 1925.789 -8.235357394276323e-07 0 -0.0012561904161052717 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.810000,EDGE_SE2 1925.807 1925.807 4.1919832109244136e-07 0 -0.002826904921309223 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.815000,EDGE_SE2 1925.812 1925.812 -1.4658034223518686e-06 0 -0.0007845003979161885 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.823000,EDGE_SE2 1925.819 1925.819 -8.614959654367031e-07 0 -0.0010997288629733017 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.835000,EDGE_SE2 1925.83 1925.83 -2.119327527942587e-06 0 -0.0017308215616302887 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.845000,EDGE_SE2 1925.843 1925.843 7.725843119032056e-07 0 -0.002042306317071592 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.852000,EDGE_SE2 1925.851 1925.851 -1.1369278585219548e-07 0 -0.0012593866560741465 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.864000,EDGE_SE2 1925.861 1925.861 -7.720821798203261e-07 0 -0.0015736363296408136 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.872000,EDGE_SE2 1925.87 1925.87 -7.462560520318161e-07 0 -0.001414814910917425 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.882000,EDGE_SE2 1925.881 1925.881 1.8701044652214063e-06 0 -0.0017257169039473492 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.891000,EDGE_SE2 1925.888 1925.888 1.0391450798603012e-06 0 -0.0010993410513538673 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.899000,EDGE_SE2 1925.899 1925.899 -1.040626360395929e-06 0 -0.0017299121879542103 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.913000,EDGE_SE2 1925.909 1925.909 -1.312005034607225e-06 0 -0.0015728387921628431 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.923000,EDGE_SE2 1925.916 1925.916 -9.628162902911427e-07 0 -0.0011006276831795156 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.938000,EDGE_SE2 1925.93 1925.93 -4.5175444040716625e-06 0 -0.0022012006448410308 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.942000,EDGE_SE2 1925.94 1925.94 1.1524711212638943e-07 0 -0.00157051604206172 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.957000,EDGE_SE2 1925.951 1925.951 -1.412155362198699e-06 0 -0.0017233344011750261 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.962000,EDGE_SE2 1925.96 1925.96 -1.64794604373852e-06 0 -0.0014128358951519086 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.972000,EDGE_SE2 1925.971 1925.971 -2.4149904719730973e-07 0 -0.0017286417084266515 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.982000,EDGE_SE2 1925.982 1925.982 -1.2627198399916647e-06 0 -0.0017228823505674492 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.989000,EDGE_SE2 1925.989 1925.989 8.639616759372709e-07 0 -0.0010976170854379937 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.003000,EDGE_SE2 1926.001 1926.001 -4.367386967649788e-06 0 -0.0018881061801690174 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.014000,EDGE_SE2 1926.012 1926.012 -1.7118305362364038e-06 0 -0.001731707391206114 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.021000,EDGE_SE2 1926.02 1926.02 -2.3956373597106704e-08 0 -0.0012570370383681122 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.034000,EDGE_SE2 1926.031 1926.031 -2.831663179981152e-07 0 -0.0017235199658993307 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.043000,EDGE_SE2 1926.042 1926.042 -1.6595264728470112e-06 0 -0.0017270248573964797 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.067000,EDGE_SE2 1926.063 1926.063 1.6022445282244835e-06 0 -0.0032982164661990955 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.070000,EDGE_SE2 1926.067 1926.067 -9.703450122602793e-07 0 -0.0006311362119351459 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.073000,EDGE_SE2 1926.073 1926.073 4.219270563819962e-07 0 -0.0009401092596797424 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.083000,EDGE_SE2 1926.08 1926.08 1.0760485669990181e-06 0 -0.0011006949588350647 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.096000,EDGE_SE2 1926.091 1926.091 -9.187701147864653e-07 0 -0.001730982017425281 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.109000,EDGE_SE2 1926.107 1926.107 2.598739119260534e-06 0 -0.0025210977881958787 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.114000,EDGE_SE2 1926.111 1926.111 -6.016854751355918e-07 0 -0.0006279114347125095 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.123000,EDGE_SE2 1926.119 1926.119 -2.362221367657551e-06 0 -0.0012587936727833633 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.132000,EDGE_SE2 1926.128 1926.128 -4.0238058172120095e-06 0 -0.001413780862363929 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.156000,EDGE_SE2 1926.14 1926.14 6.490740806433158e-07 0 -0.0018831091025029816 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.160000,EDGE_SE2 1926.158 1926.158 -4.015886031448553e-06 0 -0.002822550518055952 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.164000,EDGE_SE2 1926.161 1926.161 4.140613906299682e-07 0 -0.0004715513345244259 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.174000,EDGE_SE2 1926.169 1926.169 -6.116887636144952e-07 0 -0.0012563070834425614 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.178000,EDGE_SE2 1926.178 1926.178 -2.3316078995403878e-06 0 -0.0014125630797019008 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.192000,EDGE_SE2 1926.191 1926.191 1.328894224799708e-06 0 -0.002041201950696302 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.205000,EDGE_SE2 1926.201 1926.201 4.015836942269657e-06 0 -0.0015705096626214645 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.214000,EDGE_SE2 1926.204 1926.204 9.627161135055872e-07 0 -0.0004699954595328061 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.226000,EDGE_SE2 1926.221 1926.221 3.0541999080025153e-06 0 -0.00266606745912927 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.230000,EDGE_SE2 1926.229 1926.229 1.8889063500930842e-06 0 -0.0012596841873960204 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.243000,EDGE_SE2 1926.241 1926.241 -6.955232439802245e-06 0 -0.001885630333509271 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.252000,EDGE_SE2 1926.249 1926.249 2.41133211709763e-07 0 -0.0012593401682831084 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.264000,EDGE_SE2 1926.258 1926.258 -1.0384661890702535e-06 0 -0.0014166311660711666 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.275000,EDGE_SE2 1926.272 1926.272 -3.2187482671215997e-06 0 -0.0022002716726402857 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.282000,EDGE_SE2 1926.279 1926.279 2.3073010961993404e-06 0 -0.001102711355962748 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.290000,EDGE_SE2 1926.29 1926.29 4.134604602302251e-06 0 -0.0017291788641445888 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.300000,EDGE_SE2 1926.3 1926.3 1.6260816669619372e-06 0 -0.0015686499166941922 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.312000,EDGE_SE2 1926.309 1926.309 -1.5205317593438695e-06 0 -0.0014148488286243074 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.321000,EDGE_SE2 1926.321 1926.321 -2.1493045809913394e-06 0 -0.0018878293703055314 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.331000,EDGE_SE2 1926.328 1926.328 9.928773656107226e-07 0 -0.00109883528161288 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.342000,EDGE_SE2 1926.34 1926.34 -1.2953024908161087e-06 0 -0.0018872918382802078 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.353000,EDGE_SE2 1926.351 1926.351 1.5754071970822413e-06 0 -0.0017276624230034385 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.358000,EDGE_SE2 1926.358 1926.358 9.615109696031488e-07 0 -0.0011005623781523812 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.371000,EDGE_SE2 1926.37 1926.37 1.7002471151550512e-06 0 -0.0018855916319902688 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.381000,EDGE_SE2 1926.38 1926.38 3.0825671360616645e-07 0 -0.0015698888896506385 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.388000,EDGE_SE2 1926.388 1926.388 1.334884764961239e-07 0 -0.0012568606423972505 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.404000,EDGE_SE2 1926.402 1926.402 -2.1277078072183617e-06 0 -0.002205894433005952 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.414000,EDGE_SE2 1926.407 1926.407 -5.9411076721829506e-08 0 -0.0007867457343565424 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.425000,EDGE_SE2 1926.422 1926.422 3.0211954155258524e-06 0 -0.002351908015835751 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.435000,EDGE_SE2 1926.431 1926.431 -1.7477247807224042e-06 0 -0.0014148780161447642 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.440000,EDGE_SE2 1926.438 1926.438 -1.6187635334096046e-06 0 -0.0010989763446041657 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.452000,EDGE_SE2 1926.452 1926.452 -3.3364675717610446e-06 0 -0.0021955124291156846 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.469000,EDGE_SE2 1926.461 1926.461 -6.197288777902236e-07 0 -0.0014124367602628498 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.476000,EDGE_SE2 1926.474 1926.474 2.699274353557821e-06 0 -0.002042701264743605 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.478000,EDGE_SE2 1926.481 1926.481 1.7161863857752397e-06 0 -0.0011004773784976467 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.490000,EDGE_SE2 1926.494 1926.494 3.804324236303775e-06 0 -0.0020456860675763795 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.502000,EDGE_SE2 1926.502 1926.502 -1.5836006901556898e-07 0 -0.0012574835948026089 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.510000,EDGE_SE2 1926.512 1926.512 -2.1202927911865663e-06 0 -0.0015713215929118686 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.522000,EDGE_SE2 1926.522 1926.522 2.114853903807709e-06 0 -0.0015735665505649974 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.536000,EDGE_SE2 1926.536 1926.536 3.125150572960183e-06 0 -0.002197398092700194 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.541000,EDGE_SE2 1926.541 1926.541 -1.105352900885192e-06 0 -0.0007830691336131034 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.547000,EDGE_SE2 1926.548 1926.548 1.948477451021495e-06 0 -0.0010995790140129957 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.559000,EDGE_SE2 1926.56 1926.56 1.1683557604154446e-06 0 -0.0018857234522885805 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.568000,EDGE_SE2 1926.57 1926.57 -2.140923410886272e-06 0 -0.0015725968936184504 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.580000,EDGE_SE2 1926.589 1926.589 -1.186288787474639e-06 0 -0.002986171007277585 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.589000,EDGE_SE2 1926.594 1926.594 1.2106741612924757e-06 0 -0.0007863484446083937 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.598000,EDGE_SE2 1926.598 1926.598 2.4445295653792832e-08 0 -0.0006265301283002354 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.613000,EDGE_SE2 1926.612 1926.612 1.7684853649513818e-06 0 -0.0022020308361181927 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.620000,EDGE_SE2 1926.619 1926.619 -1.7331724751240372e-06 0 -0.0011007290410857257 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.628000,EDGE_SE2 1926.628 1926.628 -3.930475860133693e-06 0 -0.001413992013143799 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.642000,EDGE_SE2 1926.642 1926.642 4.913049201364587e-06 0 -0.002199983808334279 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.651000,EDGE_SE2 1926.649 1926.649 9.152786816899335e-07 0 -0.0011024735088376195 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.662000,EDGE_SE2 1926.662 1926.662 8.521190459542162e-07 0 -0.002040436931027204 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.671000,EDGE_SE2 1926.669 1926.669 -4.247258561989377e-07 0 -0.0010995632419576935 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.679000,EDGE_SE2 1926.678 1926.678 2.987694331093281e-07 0 -0.001414871387042988 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.688000,EDGE_SE2 1926.69 1926.69 -3.923138422664116e-06 0 -0.0018820636837281165 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.700000,EDGE_SE2 1926.698 1926.698 3.533984327281856e-06 0 -0.0012576674324473718 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.708000,EDGE_SE2 1926.708 1926.708 1.7306044135106866e-06 0 -0.0015699499402708904 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.724000,EDGE_SE2 1926.72 1926.72 -1.6732459489745372e-06 0 -0.0018857188791454346 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.733000,EDGE_SE2 1926.726 1926.726 1.2879855650971975e-06 0 -0.0009424930360350643 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.743000,EDGE_SE2 1926.743 1926.743 -7.505569762054144e-07 0 -0.002675731521976337 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.756000,EDGE_SE2 1926.751 1926.751 4.219585996734322e-07 0 -0.0012563428830546111 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.764000,EDGE_SE2 1926.763 1926.763 7.462902456625798e-08 0 -0.0018856109374289418 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.769000,EDGE_SE2 1926.769 1926.769 7.111484602223794e-07 0 -0.0009423782276023869 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.778000,EDGE_SE2 1926.782 1926.782 -2.5311543733440826e-06 0 -0.0020446904481952167 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.788000,EDGE_SE2 1926.792 1926.792 -5.225873709576217e-07 0 -0.0015698973453706295 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.798000,EDGE_SE2 1926.799 1926.799 -1.7283412483960234e-06 0 -0.0010978309333266423 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.809000,EDGE_SE2 1926.81 1926.81 1.3364891720016267e-06 0 -0.0017277967369749598 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.826000,EDGE_SE2 1926.827 1926.827 7.120441873020913e-06 0 -0.0026681437970903516 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.834000,EDGE_SE2 1926.831 1926.831 2.0047774109427585e-06 0 -0.0006296567619939423 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.842000,EDGE_SE2 1926.838 1926.838 -5.0401039732421765e-08 0 -0.0011001577914160983 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.849000,EDGE_SE2 1926.849 1926.849 -6.016870520233129e-07 0 -0.0017269769239128907 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.861000,EDGE_SE2 1926.859 1926.859 2.3045717281016853e-06 0 -0.0015668977769319854 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.872000,EDGE_SE2 1926.87 1926.87 -6.430069045915237e-07 0 -0.0017278238958171705 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.884000,EDGE_SE2 1926.881 1926.881 -3.5259922035700337e-07 0 -0.00172455329439328 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.893000,EDGE_SE2 1926.891 1926.891 -2.246292830720192e-06 0 -0.0015737892583294305 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.902000,EDGE_SE2 1926.902 1926.902 -2.0669042329205467e-06 0 -0.0017263131559427517 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.918000,EDGE_SE2 1926.915 1926.915 7.328728387737538e-06 0 -0.0020440331195464914 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.923000,EDGE_SE2 1926.917 1926.917 -9.931592695510991e-08 0 -0.00031485963693794045 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.930000,EDGE_SE2 1926.931 1926.931 5.0069909928327825e-06 0 -0.0021992204917390904 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.947000,EDGE_SE2 1926.941 1926.941 -8.487554870210377e-07 0 -0.0015672990487496947 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.955000,EDGE_SE2 1926.952 1926.952 2.723812255130723e-07 0 -0.0017313522529235265 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.959000,EDGE_SE2 1926.959 1926.959 -1.6511802155459327e-06 0 -0.001098760561052402 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.972000,EDGE_SE2 1926.97 1926.97 1.1545859255021751e-06 0 -0.0017284852029877023 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.984000,EDGE_SE2 1926.98 1926.98 3.1146567091142597e-06 0 -0.0015697430217707874 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:06.992000,EDGE_SE2 1926.989 1926.989 -1.627322149355438e-07 0 -0.0014111398495906134 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.003000,EDGE_SE2 1927.001 1927.001 -4.4192749006824e-07 0 -0.0018864200447920143 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.015000,EDGE_SE2 1927.01 1927.01 3.923493191740577e-07 0 -0.001417214163275543 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.026000,EDGE_SE2 1927.023 1927.023 -1.4758618213198922e-06 0 -0.0020413569274299417 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.035000,EDGE_SE2 1927.033 1927.033 -9.728543633626277e-07 0 -0.001572243409516125 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.044000,EDGE_SE2 1927.041 1927.041 1.4610089956803667e-06 0 -0.0012584803301524494 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.051000,EDGE_SE2 1927.049 1927.049 1.805257486188864e-06 0 -0.0012583290985646793 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.068000,EDGE_SE2 1927.064 1927.064 -2.1094033902490493e-07 0 -0.002351056618980526 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.072000,EDGE_SE2 1927.071 1927.071 -4.185543580894717e-08 0 -0.0010979189311832876 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.082000,EDGE_SE2 1927.079 1927.079 -4.015607644604379e-07 0 -0.0012574717533759571 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.093000,EDGE_SE2 1927.091 1927.091 5.0153397882596145e-08 0 -0.0018846447236572615 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.108000,EDGE_SE2 1927.104 1927.104 2.479481733237679e-06 0 -0.002039844057162198 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.112000,EDGE_SE2 1927.11 1927.11 -6.157613241173795e-07 0 -0.0009427636177874354 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.149000,EDGE_SE2 1927.142 1927.142 8.680350107487245e-07 0 -0.005034138886200463 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.153000,EDGE_SE2 1927.15 1927.15 -1.2703997302202404e-06 0 -0.001253874194453602 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.159000,EDGE_SE2 1927.153 1927.153 4.8050420965741874e-08 0 -0.0004715662840980258 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.161000,EDGE_SE2 1927.161 1927.161 4.013378825062386e-06 0 -0.0012560724487032562 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.168000,EDGE_SE2 1927.164 1927.164 1.4164940103195188e-07 0 -0.00047102288940895195 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.172000,EDGE_SE2 1927.17 1927.17 -8.381308807925522e-08 0 -0.0009429985549808158 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.183000,EDGE_SE2 1927.18 1927.18 -1.1357873576989053e-06 0 -0.001572334074987251 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.194000,EDGE_SE2 1927.191 1927.191 -6.018509007476486e-08 0 -0.001731566297831183 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.208000,EDGE_SE2 1927.207 1927.207 -2.4054931332873615e-06 0 -0.002512510870256671 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.212000,EDGE_SE2 1927.209 1927.209 2.4674580518314815e-07 0 -0.0003145658807171103 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.222000,EDGE_SE2 1927.221 1927.221 -4.316387404791846e-06 0 -0.0018786172655394413 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.238000,EDGE_SE2 1927.237 1927.237 3.290114198626223e-06 0 -0.0025136457327061593 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.245000,EDGE_SE2 1927.241 1927.241 -2.8649514098577644e-07 0 -0.0006285757236921026 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.249000,EDGE_SE2 1927.249 1927.249 1.0309014531186776e-06 0 -0.0012563742653184358 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.262000,EDGE_SE2 1927.261 1927.261 -5.636318530193293e-07 0 -0.0018851839290657455 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.279000,EDGE_SE2 1927.273 1927.273 2.464723488707181e-08 0 -0.0018807666434644975 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.285000,EDGE_SE2 1927.279 1927.279 2.647912605512448e-07 0 -0.0009417958579215989 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.293000,EDGE_SE2 1927.29 1927.29 -6.005597724190977e-07 0 -0.0017228933947989185 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.304000,EDGE_SE2 1927.303 1927.303 3.984069294486498e-06 0 -0.002040321601357026 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:07.316000,EDGE_SE2 1927.311 1927.311 -1.9984834839845245e-06 0 -0.0012580555490778486 0.03 0.0 0.0 0.03 0.0 0.01
